,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
674,tradol,tramadol,ketorolac,False,True,
675,navaitam,tramadol,False,False,False,
676,q-vel,tramadol,False,False,False,
677,daiken,tramadol,False,False,False,
678,tramundin,tramadol,False,False,True,
679,jenadol,tramadol,False,False,False,
680,tramdol,tramadol,tramadol,True,True,
681,tramodol,tramadol,tramadol,True,True,
682,tramedol,tramadol,tramadol,True,True,
683,tramodol,tramadol,tramadol,True,True,
684,tramsdol,tramadol,False,False,True,
685,tramudol,tramadol,False,False,True,
686,tramydol,tramadol,False,False,True,
687,tranadol,tramadol,tramadol,True,True,
688,tramdolum,tramadol,False,False,False,
689,tramal,tramadol,tramadol,True,True,
690,tramundin,tramadol,False,False,True,
691,dromadol,tramadol,False,False,False,
692,tramaget,tramadol,False,False,False,
693,tram_composer,tramadol,False,False,False,
694,tramalol,tramadol,tramadol,True,True,
695,ultram,tramadol,tramadol,True,True,
696,tramundin,tramadol,False,False,True,
697,analgesic,tramadol,False,False,False,
698,ultracet,tramadol,tramadol,True,True,
699,anadol,tramadol,False,False,False,
700,zydol,tramadol,ketorolac,False,True,
701,tilidine,tramadol,False,False,False,
702,toradol,tramadol,ketorolac,False,False,
703,dromadol,tramadol,False,False,False,
704,tromadol,tramadol,tramadol,True,True,
705,toradol,tramadol,ketorolac,False,False,
706,tramal,tramadol,tramadol,True,True,
707,ralivia,tramadol,tramadol,True,True,
708,zydol,tramadol,ketorolac,False,True,
709,bendectin,tramadol,False,False,False,
710,dolophine,tramadol,methadone,False,False,
711,effexor,tramadol,venlafaxine,False,False,
712,tramal,tramadol,tramadol,True,True,
713,ultram,tramadol,tramadol,True,True,
714,soma,tramadol,carisoprodol,False,False,
715,flexeril,tramadol,cyclobenzaprine,False,False,
716,ropinirole,tramadol,ropinirole,False,False,
717,baclofen,tramadol,baclofen,False,False,
718,tizanidine,tramadol,tizanidine,False,False,
719,ultram,tramadol,tramadol,True,True,
720,tramal,tramadol,tramadol,True,True,
721,tramal,tramadol,tramadol,True,True,
722,tradol,tramadol,ketorolac,False,True,
723,ultram,tramadol,tramadol,True,True,
724,zydol,tramadol,ketorolac,False,True,
725,tramal,tramadol,tramadol,True,True,
726,tramundin,tramadol,False,False,True,
727,tramulast,tramadol,False,False,False,
728,tramuloid,tramadol,False,False,False,
729,tramazac,tramadol,False,False,True,
730,tramzol,tramadol,False,False,False,
731,zydol,tramadol,ketorolac,False,True,
732,tramal,tramadol,tramadol,True,True,
733,zydol,tramadol,ketorolac,False,True,
734,talacen,tramadol,False,False,False,
735,tradolan,tramadol,False,False,True,
736,tramadol_hcl,tramadol,tramadol,True,True,
737,painol,tramadol,False,False,False,
738,contramal,tramadol,False,False,True,
739,tramacet,tramadol,tramadol,True,True,
740,ralivia,tramadol,tramadol,True,True,
741,dromodol,tramadol,False,False,True,
742,tramal,tramadol,tramadol,True,True,
743,ultram,tramadol,tramadol,True,True,
744,zydol,tramadol,ketorolac,False,True,
745,tramal,tramadol,tramadol,True,True,
746,rybix,tramadol,False,False,True,
747,topalgic,tramadol,False,False,True,
748,dolcet,tramadol,False,False,True,
749,sensamide,tramadol,False,False,False,
750,zydol_sr,tramadol,False,False,True,
751,zytram,tramadol,False,False,True,
752,ultram,tramadol,tramadol,True,True,
753,tramdol,tramadol,tramadol,True,True,
754,tramodol,tramadol,tramadol,True,True,
755,tramedol,tramadol,tramadol,True,True,
756,tramidol,tramadol,tramadol,True,True,
757,tromadol,tramadol,tramadol,True,True,
758,dromadol,tramadol,False,False,False,
759,transadol,tramadol,False,False,True,
760,tramundol,tramadol,False,False,False,
761,trammadole,tramadol,False,False,False,
762,dromadol,tramadol,False,False,False,
763,tramodol,tramadol,tramadol,True,True,
764,tramulol,tramadol,False,False,False,
765,cirprol,tramadol,False,False,False,
766,modafin,tramadol,modafinil,False,False,
767,ritalin,tramadol,methylphenidate,False,False,
768,stilnoct,tramadol,zolpidem,False,False,
769,zolpidem,tramadol,zolpidem,False,False,
770,eszopiclon,tramadol,False,False,False,
771,zaleplon,tramadol,zaleplon,False,False,
772,ultram,tramadol,tramadol,True,True,
773,tramal,tramadol,tramadol,True,True,
774,pain_reliever,tramadol,False,False,False,
775,narcotic_analgesic,tramadol,False,False,False,
776,zydol,tramadol,ketorolac,False,True,
777,algias,tramadol,False,False,False,
778,dolovisano,tramadol,False,False,False,
779,tramundin,tramadol,False,False,True,
780,tramalgan,tramadol,False,False,False,
781,tramacet,tramadol,tramadol,True,True,
782,rybix,tramadol,False,False,True,
783,ultram,tramadol,tramadol,True,True,
784,tramul,tramadol,False,False,True,
785,tradol,tramadol,ketorolac,False,True,
786,tramundol,tramadol,False,False,False,
787,conzip,tramadol,tramadol,True,True,
788,rybix,tramadol,False,False,True,
789,toradol,tramadol,ketorolac,False,False,
790,laudanol,tramadol,False,False,False,
791,fortral,tramadol,False,False,False,
792,pain_medication,tramadol,False,False,False,
793,pain_reliever,tramadol,False,False,False,
794,tradol,tramadol,ketorolac,False,True,
795,tiadol,tramadol,False,False,False,
796,dromadol,tramadol,False,False,False,
797,tramdol,tramadol,tramadol,True,True,
798,tramidol,tramadol,tramadol,True,True,
799,trasadol,tramadol,False,False,False,
800,tretamine,tramadol,tretamine,False,False,
801,ultracet,tramadol,tramadol,True,True,
802,toradol,tramadol,ketorolac,False,False,
803,ryzolt,tramadol,False,False,True,
804,ultram,tramadol,tramadol,True,True,
805,dolophine,tramadol,methadone,False,False,
806,endocet,tramadol,oxycodone,False,False,
807,zydone,tramadol,False,False,False,
808,anadol,tramadol,False,False,False,
809,stradol,tramadol,False,False,False,
810,tradol,tramadol,ketorolac,False,True,
811,tramalol,tramadol,tramadol,True,True,
812,dolol,tramadol,False,False,False,
813,todol,tramadol,False,False,False,
814,tramacet,tramadol,tramadol,True,True,
815,trammadol,tramadol,tramadol,True,True,
816,tramazol,tramadol,False,False,True,
817,tramadol,tramadol,tramadol,True,True,
818,zydol,tramadol,ketorolac,False,True,
819,dimetapp,tramadol,codeine,False,False,
820,zydol,tramadol,ketorolac,False,True,
821,tradol,tramadol,ketorolac,False,True,
822,tramagetic,tramadol,False,False,True,
823,tramal,tramadol,tramadol,True,True,
824,zydol,tramadol,ketorolac,False,True,
825,dolotram,tramadol,False,False,True,
826,tramundin,tramadol,False,False,True,
827,tramedol,tramadol,tramadol,True,True,
828,treat,tramadol,False,False,False,
829,pain,tramadol,False,False,True,
830,reliever,tramadol,False,False,False,
831,tramake,tramadol,False,False,True,
832,tramal,tramadol,tramadol,True,True,
833,tramacet,tramadol,tramadol,True,True,
834,tramazepam,tramadol,False,False,False,
835,ultram,tramadol,tramadol,True,True,
836,zydol,tramadol,ketorolac,False,True,
837,tradonal,tramadol,False,False,False,
838,rybix,tramadol,False,False,True,
839,acetaminophen/tramadol,tramadol,False,False,True,
840,conzip,tramadol,tramadol,True,True,
841,ultramadol,tramadol,False,False,False,
842,ultracet,tramadol,tramadol,True,True,
843,pain_reliever,tramadol,False,False,False,
844,tramal,tramadol,tramadol,True,True,
845,tramundin,tramadol,False,False,True,
846,protram,tramadol,False,False,False,
847,tramaget,tramadol,False,False,False,
848,tarex,tramadol,False,False,False,
849,thramol,tramadol,False,False,False,
850,pharmadol,tramadol,False,False,False,
851,duradol,tramadol,False,False,False,
852,todol,tramadol,False,False,False,
853,tradol,tramadol,ketorolac,False,True,
854,tremadol,tramadol,tramadol,True,True,
855,tralgol,tramadol,False,False,False,
856,tramodol,tramadol,tramadol,True,True,
857,tramdol,tramadol,tramadol,True,True,
858,tramodol,tramadol,tramadol,True,True,
859,tramedol,tramadol,tramadol,True,True,
860,tramodoul,tramadol,False,False,False,
861,tramdoul,tramadol,False,False,False,
862,dromadol,tramadol,False,False,False,
863,mendol,tramadol,False,False,False,
864,tridural,tramadol,tramadol,True,True,
865,tiludronate,tramadol,False,False,False,
866,zydol,tramadol,ketorolac,False,True,
867,paludrine,tramadol,False,False,False,
868,artane,tramadol,trihexyphenidyl,False,False,
869,ultram,tramadol,tramadol,True,True,
870,ryzolt,tramadol,False,False,True,
871,ultracet,tramadol,tramadol,True,True,
872,dromadol,tramadol,False,False,False,
873,acetaminophen/tramadol,tramadol,False,False,True,
874,carpuject,tramadol,False,False,False,
875,pain_reliever,tramadol,False,False,False,
876,tramal,tramadol,tramadol,True,True,
877,tradonal,tramadol,False,False,False,
878,dromadol,tramadol,False,False,False,
879,rheudol,tramadol,False,False,False,
880,tramundin,tramadol,False,False,True,
881,tramalgin,tramadol,False,False,False,
882,tramundal,tramadol,False,False,False,
883,pain_reliever,tramadol,False,False,False,
884,zydol,tramadol,ketorolac,False,True,
885,ultram,tramadol,tramadol,True,True,
886,conzip,tramadol,tramadol,True,True,
887,ryzolt,tramadol,False,False,True,
888,medilkom,tramadol,False,False,False,
889,pain_reliever,tramadol,False,False,False,
890,zydol,tramadol,ketorolac,False,True,
891,ultram,tramadol,tramadol,True,True,
892,tramal,tramadol,tramadol,True,True,
893,zydol,tramadol,ketorolac,False,True,
894,tylenol_4,tramadol,hydrocodone,False,False,
895,tramdol,tramadol,tramadol,True,True,
896,tramdul,tramadol,False,False,False,
897,tramdool,tramadol,False,False,False,
898,tramodoll,tramadol,False,False,True,
899,traimdol,tramadol,False,False,False,
900,tramodl,tramadol,False,False,True,
901,tramudol,tramadol,False,False,True,
902,hidroklorid,tramadol,False,False,False,
903,ultracet,tramadol,tramadol,True,True,
904,moderamin,tramadol,False,False,False,
905,tramacet,tramadol,tramadol,True,True,
906,grimodol,tramadol,False,False,False,
907,jumet,tramadol,False,False,False,
908,toradol,tramadol,ketorolac,False,False,
909,tramacet,tramadol,tramadol,True,True,
910,tramadol_hydrochloride,tramadol,tramadol,True,True,
911,ultram,tramadol,tramadol,True,True,
912,ultram_er,tramadol,False,True,False,
913,conzip,tramadol,tramadol,True,True,
914,rybix_odt,tramadol,False,False,True,
915,ralivia_er,tramadol,False,True,False,
916,dromadol,tramadol,False,False,False,
917,tralgit,tramadol,False,False,True,
918,tramund,tramadol,False,False,False,
919,tramagit,tramadol,False,False,True,
920,tramadolor,tramadol,False,False,True,
921,tramedol,tramadol,tramadol,True,True,
922,tramoset,tramadol,False,False,True,
923,ultram,tramadol,tramadol,True,True,
924,ultracet,tramadol,tramadol,True,True,
925,toradol,tramadol,ketorolac,False,False,
926,dolcet,tramadol,False,False,True,
927,roytec,tramadol,False,False,False,
928,zydol,tramadol,ketorolac,False,True,
929,tramundin,tramadol,False,False,True,
930,tramacet,tramadol,tramadol,True,True,
931,ultram,tramadol,tramadol,True,True,
932,conzip,tramadol,tramadol,True,True,
933,ultracet,tramadol,tramadol,True,True,
934,tylenol_with_codeine,tramadol,codeine,False,False,
935,fioricet,tramadol,butalbital,False,False,
936,esgic,tramadol,butalbital,False,False,
937,stadol,tramadol,butorphanol,False,False,
938,ralivia,tramadol,tramadol,True,True,
939,cymbalta,tramadol,duloxetine,False,False,
940,amitriptyline,tramadol,amitriptyline,False,True,
941,gabapentin,tramadol,gabapentin,False,False,
942,carbamazepine,tramadol,carbamazepine,False,False,
943,phenytoin,tramadol,phenytoin,False,False,
944,valproate,tramadol,valproic_acid,False,False,
945,lamotrigine,tramadol,lamotrigine,False,False,
946,ultram,tramadol,tramadol,True,True,
947,tramal,tramadol,tramadol,True,True,
948,rybix,tramadol,False,False,True,
949,conzip,tramadol,tramadol,True,True,
950,tabradol,tramadol,False,False,False,
951,tramacet,tramadol,tramadol,True,True,
952,ultrace,tramadol,False,False,False,
953,ultram,tramadol,tramadol,True,True,
954,rybix,tramadol,False,False,True,
955,conzip,tramadol,tramadol,True,True,
956,duratram,tramadol,False,False,False,
957,pain_relief,tramadol,False,False,False,
958,tramadol_hydrochloride,tramadol,tramadol,True,True,
959,66__tramal,tramadol,False,True,True,
960,tramodol,tramadol,tramadol,True,True,
961,tramul,tramadol,False,False,True,
962,tramacol,tramadol,False,False,True,
963,trambol,tramadol,False,False,True,
964,tramedol,tramadol,tramadol,True,True,
965,tramoctol,tramadol,False,False,False,
966,tramsul,tramadol,False,False,False,
967,analgesic,tramadol,False,False,False,
968,tradol,tramadol,ketorolac,False,True,
969,tramol,tramadol,tramadol,True,True,
970,tramal,tramadol,tramadol,True,True,
971,ralivia,tramadol,tramadol,True,True,
972,zamadol,tramadol,False,False,True,
973,dromadol,tramadol,False,False,False,
974,leodol,tramadol,False,False,False,
975,tadol,tramadol,False,False,True,
976,tilidin,tramadol,False,False,False,
977,tradamol,tramadol,False,False,True,
978,tramundol,tramadol,False,False,False,
979,dolophine,tramadol,methadone,False,False,
980,tramal,tramadol,tramadol,True,True,
981,tramacet,tramadol,tramadol,True,True,
982,ralivia,tramadol,tramadol,True,True,
983,ultram,tramadol,tramadol,True,True,
984,conzip,tramadol,tramadol,True,True,
985,fusepaq,tramadol,False,False,True,
986,zytram,tramadol,False,False,True,
987,zamadol,tramadol,False,False,True,
988,tranzex,tramadol,False,False,False,
989,ultram,tramadol,tramadol,True,True,
990,rybix,tramadol,False,False,True,
991,ultracet,tramadol,tramadol,True,True,
992,conzip,tramadol,tramadol,True,True,
993,ryzolt,tramadol,False,False,True,
994,ultram_er,tramadol,False,True,False,
995,dromadol,tramadol,False,False,False,
996,zydol,tramadol,ketorolac,False,True,
997,endol,tramadol,False,False,False,
998,tolaid,tramadol,False,False,False,
999,modric,tramadol,False,False,False,
1000,talwin,tramadol,pentazocine,False,False,
1001,ultram,tramadol,tramadol,True,True,
1002,zydol,tramadol,ketorolac,False,True,
1003,tramake,tramadol,False,False,True,
1004,painol,tramadol,False,False,False,
1005,dolcet,tramadol,False,False,True,
1006,positrac,tramadol,False,False,False,
1007,todolac,tramadol,False,False,False,
1008,tramal,tramadol,tramadol,True,True,
1009,ultram,tramadol,tramadol,True,True,
1010,tramdol,tramadol,tramadol,True,True,
1011,tramol,tramadol,tramadol,True,True,
1012,ultram,tramadol,tramadol,True,True,
1013,rybix,tramadol,False,False,True,
1014,zydol,tramadol,ketorolac,False,True,
1015,cuprimine,tramadol,penicillamine,False,False,
1016,mandol,tramadol,False,False,False,
1017,phenadone,tramadol,False,False,False,
1018,dolophine,tramadol,methadone,False,False,
1019,tramal,tramadol,tramadol,True,True,
1020,ultram,tramadol,tramadol,True,True,
1021,tramal,tramadol,tramadol,True,True,
1022,tramundol,tramadol,False,False,False,
1023,tramacet,tramadol,tramadol,True,True,
1024,zydol,tramadol,ketorolac,False,True,
1025,ultram,tramadol,tramadol,True,True,
1026,ryzolt,tramadol,False,False,True,
1027,tramadol_hydrochloride,tramadol,tramadol,True,True,
1028,zydol,tramadol,ketorolac,False,True,
1029,ultram,tramadol,tramadol,True,True,
1030,zydol,tramadol,ketorolac,False,True,
1031,tradonal,tramadol,False,False,False,
1032,tamadol,tramadol,tramadol,True,True,
1033,rytmil,tramadol,False,False,False,
1034,versaram,tramadol,False,False,False,
1035,vertram,tramadol,False,False,False,
1036,tramundin,tramadol,False,False,True,
1037,rybix,tramadol,False,False,True,
1038,conzip,tramadol,tramadol,True,True,
1039,zydol,tramadol,ketorolac,False,True,
1040,ultram,tramadol,tramadol,True,True,
1041,dromadol,tramadol,False,False,False,
1042,tramacet,tramadol,tramadol,True,True,
1043,topalgic,tramadol,False,False,True,
1044,ultracet,tramadol,tramadol,True,True,
1045,toradol,tramadol,ketorolac,False,False,
1046,dolophine,tramadol,methadone,False,False,
1047,rybix,tramadol,False,False,True,
1048,zydol,tramadol,ketorolac,False,True,
1049,mirogesic,tramadol,False,False,False,
1050,anadol,tramadol,False,False,False,
1051,zydol,tramadol,ketorolac,False,True,
1052,dromadol,tramadol,False,False,False,
1053,tramal,tramadol,tramadol,True,True,
1054,zamadol,tramadol,False,False,True,
1055,tradore,tramadol,False,False,False,
1056,pain_models,tramadol,False,False,False,
1057,tramacet,tramadol,tramadol,True,True,
1058,tramundin,tramadol,False,False,True,
1059,ultracet,tramadol,tramadol,True,True,
1060,trademore,tramadol,False,False,False,
1061,tramal,tramadol,tramadol,True,True,
1062,zydol,tramadol,ketorolac,False,True,
1063,mycodone,tramadol,False,False,False,
1064,ralivia,tramadol,tramadol,True,True,
1065,redomex,tramadol,False,False,False,
1066,painazol,tramadol,False,False,False,
1067,tramal,tramadol,tramadol,True,True,
1068,dromadol,tramadol,False,False,False,
1069,tradorex,tramadol,False,False,False,
1070,tramundin,tramadol,False,False,True,
1071,zamudol,tramadol,False,False,True,
1072,tramagetic,tramadol,False,False,True,
1073,tramacet,tramadol,tramadol,True,True,
1074,conzip,tramadol,tramadol,True,True,
1075,rybix,tramadol,False,False,True,
1076,ultram,tramadol,tramadol,True,True,
1077,zydol,tramadol,ketorolac,False,True,
