,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
562,amphetamine_sulphate,amphetamine,False,True,True,
563,amphetamine_tartrate,amphetamine,False,True,False,
564,amfepramone,amphetamine,diethylpropion,False,False,
565,benzphetamine,amphetamine,benzphetamine,False,True,
566,cathinone,amphetamine,cathinone,False,True,
567,clenbuterol,amphetamine,clenbuterol,False,False,
568,diethylpropion,amphetamine,diethylpropion,False,False,
569,dimethylphenidate,amphetamine,dexmethylphenidate,False,False,
570,dopam,amphetamine,False,False,False,
571,fenethylline,amphetamine,fenethylline,False,True,
572,fenfluramine,amphetamine,fenfluramine,False,False,
573,furfenorex,amphetamine,False,False,False,
574,levomethamphetamine,amphetamine,levmetamfetamine,False,True,
575,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
576,meclofenoxate,amphetamine,False,False,True,
577,mesocarb,amphetamine,False,False,True,
578,norfenfluramine,amphetamine,dexfenfluramine,False,False,
579,parahydroxyamphetamine,amphetamine,False,False,True,
580,pemoline,amphetamine,pemoline,False,True,
581,phenmetrazine,amphetamine,phenmetrazine,False,True,
582,phentermine,amphetamine,phentermine,False,True,
583,pipradrol,amphetamine,pipradrol,False,False,
584,prolintane,amphetamine,False,False,False,
585,selegiline,amphetamine,selegiline,False,True,
586,sibutramine,amphetamine,sibutramine,False,False,
587,tranylcypromine,amphetamine,tranylcypromine,False,False,
588,amphetimines,amphetamine,amphetamine,True,False,
589,amphets,amphetamine,False,False,True,
590,amphetamines,amphetamine,dextroamphetamine,False,True,
591,amphetmines,amphetamine,amphetamine,True,True,
592,amphetamine_sulphate,amphetamine,False,True,True,
593,deoxyephedrine,amphetamine,False,False,False,
594,amphetamine_sulfate,amphetamine,amphetamine,True,True,
595,a.p.c.,amphetamine,False,False,False,
596,benzedrine,amphetamine,False,False,True,
597,dexedrine,amphetamine,dextroamphetamine,False,True,
598,desoxyn,amphetamine,methamphetamine,False,True,
599,ethylamphetamine,amphetamine,methamphetamine,False,True,
600,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
601,methamphetamine,amphetamine,methamphetamine,False,False,
602,methcathinone,amphetamine,methamphetamine,False,True,
603,norephedrine,amphetamine,phenylpropanolamine,False,False,
604,norodin,amphetamine,False,False,False,
605,phenmetrazine,amphetamine,phenmetrazine,False,True,
606,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
607,prolintane,amphetamine,False,False,False,
608,tranylcypromine,amphetamine,tranylcypromine,False,False,
609,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
610,vyvanse,amphetamine,lisdexamfetamine,False,False,
611,adderall,amphetamine,amphetamine,True,True,
612,concerta,amphetamine,methylphenidate,False,False,
613,ritalin,amphetamine,methylphenidate,False,False,
614,strattera,amphetamine,atomoxetine,False,False,
615,dexedrine,amphetamine,dextroamphetamine,False,True,
616,lysergic_acid_diethylamide_(lsd),amphetamine,False,False,False,
617,psilocybin,amphetamine,psilocybine,False,False,
618,mescaline,amphetamine,False,False,False,
619,methylenedioxymethamphetamine_(mdma),amphetamine,False,False,False,
620,cocaine,amphetamine,cocaine,False,False,
621,methamphetamine,amphetamine,methamphetamine,False,False,
622,amphetamine_sulfate,amphetamine,amphetamine,True,True,
623,speed,amphetamine,False,False,False,
624,dexedrine,amphetamine,dextroamphetamine,False,True,
625,speed,amphetamine,False,False,False,
626,aminated,amphetamine,etomidate,False,False,
627,amphetamine,amphetamine,amphetamine,True,True,
628,speed,amphetamine,False,False,False,
629,uppers,amphetamine,False,False,False,
630,amfetamines,amphetamine,amphetamine,True,True,
631,amfetamine,amphetamine,amphetamine,True,True,
632,amfetamin,amphetamine,amphetamine,True,True,
633,amphetimine,amphetamine,amphetamine,True,True,
634,speed,amphetamine,False,False,False,
635,uppers,amphetamine,False,False,False,
636,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
637,methamphetamine,amphetamine,methamphetamine,False,False,
638,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
639,phenethylamine,amphetamine,phenethylamine,False,True,
640,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
641,vyvanse,amphetamine,lisdexamfetamine,False,False,
642,amphet,amphetamine,False,False,True,
643,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
644,ephedrine,amphetamine,ephedrine,False,False,
645,methamphetamine,amphetamine,methamphetamine,False,False,
646,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
647,pseudoephedrine,amphetamine,pseudoephedrine,False,False,
648,addies,amphetamine,False,False,False,
649,uppers,amphetamine,False,False,False,
650,cathinone,amphetamine,cathinone,False,True,
651,dimethylphenidate,amphetamine,dexmethylphenidate,False,False,
652,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
653,phenethylamine,amphetamine,phenethylamine,False,True,
654,ephedrine,amphetamine,ephedrine,False,False,
655,adderall,amphetamine,amphetamine,True,True,
656,dexedrine,amphetamine,dextroamphetamine,False,True,
657,vyvanse,amphetamine,lisdexamfetamine,False,False,
658,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
659,methamphetamine,amphetamine,methamphetamine,False,False,
660,dexedrine,amphetamine,dextroamphetamine,False,True,
661,desoxyn,amphetamine,methamphetamine,False,True,
662,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
663,vyvanse,amphetamine,lisdexamfetamine,False,False,
664,amphet,amphetamine,False,False,True,
665,amfetaminesulf,amphetamine,False,False,False,
666,amphetamin,amphetamine,amphetamine,True,True,
667,amfetamine,amphetamine,amphetamine,True,True,
668,amphetaminergic,amphetamine,False,False,False,
669,amphetamine-like,amphetamine,False,False,True,
670,amphetaminized,amphetamine,False,False,False,
671,amphetamine_sulfate,amphetamine,amphetamine,True,True,
672,methamphetamine,amphetamine,methamphetamine,False,False,
673,amphetamined,amphetamine,False,False,True,
674,ampheterium,amphetamine,False,False,False,
675,amphetine,amphetamine,amphetamine,True,True,
676,amphetines,amphetamine,False,False,True,
677,amphetizing,amphetamine,False,False,False,
678,amfedrine,amphetamine,False,False,False,
679,amfetamin,amphetamine,amphetamine,True,True,
680,amfezine,amphetamine,False,False,False,
681,amfetaminic,amphetamine,False,False,False,
682,amfetaminism,amphetamine,False,False,False,
683,amfetaminotrophic,amphetamine,False,False,False,
684,fetamine,amphetamine,False,False,True,
685,amphetaminesulfate,amphetamine,amphetamine,True,True,
686,zen,amphetamine,False,False,False,
687,crank,amphetamine,False,False,False,
688,crobots,amphetamine,False,False,False,
689,dexedrine,amphetamine,dextroamphetamine,False,True,
690,desoxyn,amphetamine,methamphetamine,False,True,
691,dum_activating_factor,amphetamine,False,False,False,
692,ectasy,amphetamine,midomafetamine,False,False,
693,eve,amphetamine,ibuprofen,False,False,
694,fenethylline,amphetamine,fenethylline,False,True,
695,la_sunday,amphetamine,False,False,False,
696,mda,amphetamine,midomafetamine,False,True,
697,meth,amphetamine,methamphetamine,False,False,
698,methamphetamine,amphetamine,methamphetamine,False,False,
699,speed,amphetamine,False,False,False,
700,super_speed,amphetamine,False,False,False,
701,uppers,amphetamine,False,False,False,
702,amfetamine,amphetamine,amphetamine,True,True,
703,amphetam,amphetamine,False,False,True,
704,amphetamine_sulphate,amphetamine,False,True,True,
705,dexamphetamine,amphetamine,dextroamphetamine,False,True,
706,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
707,amphetimines,amphetamine,amphetamine,True,False,
708,amphetamines,amphetamine,dextroamphetamine,False,True,
709,cathinone,amphetamine,cathinone,False,True,
710,phenylamphetamine,amphetamine,False,False,False,
711,methamphetamine,amphetamine,methamphetamine,False,False,
712,methylphenidate,amphetamine,methylphenidate,False,False,
713,bupropion,amphetamine,bupropion,False,True,
714,diethylpropion,amphetamine,diethylpropion,False,False,
715,amphetamine,amphetamine,amphetamine,True,True,
716,ampetamine,amphetamine,amphetamine,True,True,
717,amfetamine,amphetamine,amphetamine,True,True,
718,heppedrine,amphetamine,False,False,False,
719,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
720,methamphetamine,amphetamine,methamphetamine,False,False,
721,methylphenidate,amphetamine,methylphenidate,False,False,
722,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
723,amphetamines,amphetamine,dextroamphetamine,False,True,
724,amphetaminum,amphetamine,False,False,False,
725,amfetamine,amphetamine,amphetamine,True,True,
726,amphetamin,amphetamine,amphetamine,True,True,
727,amfetamine,amphetamine,amphetamine,True,True,
728,amphetamines,amphetamine,dextroamphetamine,False,True,
729,methamhetamine,amphetamine,False,False,True,
730,methamphetamine,amphetamine,methamphetamine,False,False,
731,dexamphetamine,amphetamine,dextroamphetamine,False,True,
732,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
733,ampitomine,amphetamine,False,False,False,
734,amphetumine,amphetamine,False,False,False,
735,methamphetamines,amphetamine,methamphetamine,False,False,
736,amphetaine,amphetamine,amphetamine,True,True,
737,amphetamine-like_substance,amphetamine,False,False,True,
738,amphetaminehydrochloride,amphetamine,False,False,True,
739,epinephrine,amphetamine,epinephrine,False,False,
740,methamphetamine,amphetamine,methamphetamine,False,False,
741,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
742,speed,amphetamine,False,False,False,
743,uppers,amphetamine,False,False,False,
744,adderall,amphetamine,amphetamine,True,True,
745,mydayis,amphetamine,amphetamine,True,True,
746,amfetamines,amphetamine,amphetamine,True,True,
747,speed,amphetamine,False,False,False,
748,entactogen,amphetamine,False,False,True,
749,tryptamine,amphetamine,False,False,False,
750,vyvanse,amphetamine,lisdexamfetamine,False,False,
751,adderall,amphetamine,amphetamine,True,True,
752,dexedrine,amphetamine,dextroamphetamine,False,True,
753,desoxyn,amphetamine,methamphetamine,False,True,
754,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
755,methamphetamine,amphetamine,methamphetamine,False,False,
756,speed,amphetamine,False,False,False,
757,amfetamine,amphetamine,amphetamine,True,True,
758,amphetamine_sulfate,amphetamine,amphetamine,True,True,
759,methamphetamine,amphetamine,methamphetamine,False,False,
760,dexamphetamine,amphetamine,dextroamphetamine,False,True,
761,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
762,amphetimine,amphetamine,amphetamine,True,True,
763,amfetamine,amphetamine,amphetamine,True,True,
764,methamphetimine,amphetamine,methamphetamine,False,True,
765,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
766,dexedrine,amphetamine,dextroamphetamine,False,True,
767,amphetamines,amphetamine,dextroamphetamine,False,True,
768,amphetine,amphetamine,amphetamine,True,True,
769,amfetamine,amphetamine,amphetamine,True,True,
770,amfetamines,amphetamine,amphetamine,True,True,
771,amphetamine_drugs,amphetamine,False,True,True,
772,amphetamine-like_substances,amphetamine,False,False,True,
773,psychoactive_amines,amphetamine,False,False,False,
774,meth,amphetamine,methamphetamine,False,False,
775,crystal_meth,amphetamine,methamphetamine,False,True,
776,speed,amphetamine,False,False,False,
777,uppers,amphetamine,False,False,False,
778,chloroprocaine,amphetamine,chloroprocaine,False,False,
779,deoxyephedrine,amphetamine,False,False,False,
780,desoxyn,amphetamine,methamphetamine,False,True,
781,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
782,diethylpropion,amphetamine,diethylpropion,False,False,
783,discoephedrine,amphetamine,False,False,False,
784,domperidone,amphetamine,domperidone,False,False,
785,ephedrine,amphetamine,ephedrine,False,False,
786,fenethylline,amphetamine,fenethylline,False,True,
787,fenfluramine,amphetamine,fenfluramine,False,False,
788,furfenorex,amphetamine,False,False,False,
789,levamfetamine,amphetamine,False,False,True,
790,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
791,mefenorex,amphetamine,False,False,True,
792,methamphetamine,amphetamine,methamphetamine,False,False,
793,methylenedioxymethamphetamine,amphetamine,midomafetamine,False,False,
794,phenethylamine,amphetamine,phenethylamine,False,True,
795,phenmetrazine,amphetamine,phenmetrazine,False,True,
796,phentermine,amphetamine,phentermine,False,True,
797,pipradrol,amphetamine,pipradrol,False,False,
798,pemoline,amphetamine,pemoline,False,True,
799,selegiline,amphetamine,selegiline,False,True,
800,sibutramine,amphetamine,sibutramine,False,False,
801,tranylcypromine,amphetamine,tranylcypromine,False,False,
802,ritalin,amphetamine,methylphenidate,False,False,
803,concerta,amphetamine,methylphenidate,False,False,
804,vyvanse,amphetamine,lisdexamfetamine,False,False,
805,strattera,amphetamine,atomoxetine,False,False,
806,dexedrine,amphetamine,dextroamphetamine,False,True,
807,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
808,speed,amphetamine,False,False,False,
809,uppers,amphetamine,False,False,False,
810,a_stimulant_drug,amphetamine,False,False,False,
811,amfetamina,amphetamine,False,False,True,
812,anfetamina,amphetamine,False,False,True,
813,amfetamin,amphetamine,amphetamine,True,True,
814,amphetamine_sulphate,amphetamine,False,True,True,
815,benzedrine,amphetamine,False,False,True,
816,dexedrine,amphetamine,dextroamphetamine,False,True,
817,speed,amphetamine,False,False,False,
818,l-amphetamine,amphetamine,False,False,True,
819,speed,amphetamine,False,False,False,
820,crank,amphetamine,False,False,False,
821,meth,amphetamine,methamphetamine,False,False,
822,uppers,amphetamine,False,False,False,
823,speed,amphetamine,False,False,False,
824,uppers,amphetamine,False,False,False,
825,amphets,amphetamine,False,False,True,
826,amfetamines,amphetamine,amphetamine,True,True,
827,vyvanse,amphetamine,lisdexamfetamine,False,False,
828,adderall,amphetamine,amphetamine,True,True,
829,amfetamines,amphetamine,amphetamine,True,True,
830,methamphetamine,amphetamine,methamphetamine,False,False,
831,eed,amphetamine,False,False,False,
832,uppers,amphetamine,False,False,False,
833,methamphetamin,amphetamine,methamphetamine,False,False,
834,dexamphetamine,amphetamine,dextroamphetamine,False,True,
835,benzedrine,amphetamine,False,False,True,
836,deoxyephedrine,amphetamine,False,False,False,
837,dopamine,amphetamine,dopamine,False,False,
838,ephedrine,amphetamine,ephedrine,False,False,
839,methamphetamine,amphetamine,methamphetamine,False,False,
840,norephedrine,amphetamine,phenylpropanolamine,False,False,
841,phenmetrazine,amphetamine,phenmetrazine,False,True,
842,phenethylamine,amphetamine,phenethylamine,False,True,
843,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
844,pseudoephedrine,amphetamine,pseudoephedrine,False,False,
845,selegiline,amphetamine,selegiline,False,True,
846,tranylcypromine,amphetamine,tranylcypromine,False,False,
847,greef,amphetamine,False,False,False,
848,lats,amphetamine,False,False,False,
849,meth,amphetamine,methamphetamine,False,False,
850,speed,amphetamine,False,False,False,
851,bennies,amphetamine,False,False,True,
852,amp,amphetamine,False,False,False,
853,uppers,amphetamine,False,False,False,
854,amfetamine,amphetamine,amphetamine,True,True,
855,amphetamines,amphetamine,dextroamphetamine,False,True,
856,amphetamineresin,amphetamine,False,False,False,
857,amphetaminetartrate,amphetamine,False,False,False,
858,amphetaminenitrate,amphetamine,False,False,False,
859,amfetamin,amphetamine,amphetamine,True,True,
860,amfetamine,amphetamine,amphetamine,True,True,
861,ampetamine,amphetamine,amphetamine,True,True,
