,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
2451,lorazepan,lorazepam,lorazepam,True,True,
2452,lorah,lorazepam,False,False,False,
2453,loraze,lorazepam,False,False,True,
2454,lorazepon,lorazepam,False,False,False,
2455,lorazes,lorazepam,False,False,True,
2456,lorazolam,lorazepam,False,False,True,
2457,benzodiazepine,lorazepam,benzodiazepine,False,False,
2458,lorazam,lorazepam,False,False,True,
2459,tranxene,lorazepam,clorazepate,False,False,
2460,lorazopam,lorazepam,lorazepam,True,True,
2461,ativan,lorazepam,lorazepam,True,True,
2462,lurasidem,lorazepam,False,False,False,
2463,ativan,lorazepam,lorazepam,True,True,
2464,loraxepam,lorazepam,False,False,True,
2465,lorazepiram,lorazepam,False,False,False,
2466,dalmane,lorazepam,flurazepam,False,False,
2467,estazolam,lorazepam,estazolam,False,False,
2468,flurazepam,lorazepam,flurazepam,False,False,
2469,halazepam,lorazepam,halazepam,False,False,
2470,loprazolam,lorazepam,loprazolam,False,True,
2471,lormetazepam,lorazepam,lormetazepam,False,True,
2472,midazolam,lorazepam,midazolam,False,False,
2473,lorazepamum,lorazepam,False,False,True,
2474,loraxepam,lorazepam,False,False,True,
2475,lorapexam,lorazepam,False,False,False,
2476,loramax,lorazepam,False,False,False,
2477,loradad,lorazepam,False,False,False,
2478,lorachop,lorazepam,False,False,False,
2479,loratab,lorazepam,hydrocodone,False,False,
2480,lorazopam,lorazepam,lorazepam,True,True,
2481,lorazepan,lorazepam,lorazepam,True,True,
2482,loraxepam,lorazepam,False,False,True,
2483,lorazipam,lorazepam,lorazepam,True,True,
2484,lorezepam,lorazepam,lorazepam,True,True,
2485,lora_lam,lorazepam,False,False,False,
2486,lora_fon,lorazepam,False,False,False,
2487,lora_dison,lorazepam,False,False,False,
2488,benzodiazepines,lorazepam,benzodiazepine,False,True,
2489,diazepam,lorazepam,diazepam,False,False,
2490,xanax,lorazepam,alprazolam,False,False,
2491,lorazepan,lorazepam,lorazepam,True,True,
2492,ariazepam,lorazepam,False,False,False,
2493,lorazeapam,lorazepam,False,False,True,
2494,lorazepan,lorazepam,lorazepam,True,True,
2495,larazepan,lorazepam,False,False,True,
2496,lorapam,lorazepam,False,False,True,
2497,loram,lorazepam,False,False,False,
2498,lorapam,lorazepam,False,False,True,
2499,lorabar,lorazepam,False,False,False,
2500,lorispam,lorazepam,False,False,False,
2501,larazepam,lorazepam,False,False,True,
2502,loracepam,lorazepam,False,False,True,
2503,lorazepan,lorazepam,lorazepam,True,True,
2504,loraepam,lorazepam,False,False,True,
2505,lorazeapam,lorazepam,False,False,True,
2506,sedative,lorazepam,False,False,False,
2507,lorazepam_anxiety,lorazepam,False,True,True,
2508,lorazepam_dosage,lorazepam,False,True,True,
2509,lorazepam_side_effects,lorazepam,False,True,True,
2510,lorazepam_withdrawal,lorazepam,False,True,True,
2511,lorazepam_uses,lorazepam,False,True,True,
2512,lorazepam_generic,lorazepam,False,True,True,
2513,lorazepam_1_mg,lorazepam,False,True,True,
2514,lorapam,lorazepam,False,False,True,
2515,loripam,lorazepam,False,False,True,
2516,lorazepan,lorazepam,lorazepam,True,True,
2517,lorazepane,lorazepam,False,False,True,
2518,lorazepal,lorazepam,False,False,True,
2519,lorazapamum,lorazepam,False,False,False,
2520,lorazepan,lorazepam,lorazepam,True,True,
2521,lorazapen,lorazepam,False,False,True,
2522,loramac,lorazepam,False,False,False,
2523,orap,lorazepam,pimozide,False,False,
2524,temesta,lorazepam,lorazepam,True,True,
2525,tranquilizers,lorazepam,False,False,False,
2526,ativan,lorazepam,lorazepam,True,True,
2527,loripam,lorazepam,False,False,True,
2528,lorazopam,lorazepam,lorazepam,True,True,
2529,l_z_pam,lorazepam,False,False,False,
2530,ativan,lorazepam,lorazepam,True,True,
2531,alprazolam,lorazepam,alprazolam,False,False,
2532,benzodiazepam,lorazepam,False,False,False,
2533,diazapam,lorazepam,diazepam,False,False,
2534,flumazenil,lorazepam,flumazenil,False,False,
2535,serepax,lorazepam,oxazepam,False,True,
2536,loraz,lorazepam,chlorhexadol,False,True,
2537,loram,lorazepam,False,False,False,
2538,orfidal,lorazepam,False,False,True,
2539,lorans,lorazepam,False,False,False,
2540,benzodiazepine,lorazepam,benzodiazepine,False,False,
2541,lorazepam,lorazepam,lorazepam,True,True,
2542,lorzekapam,lorazepam,False,False,False,
2543,lorazepam,lorazepam,lorazepam,True,True,
2544,loracon,lorazepam,False,False,False,
2545,lofatril,lorazepam,False,False,False,
2546,lozepam,lorazepam,False,False,True,
2547,tranqilizers,lorazepam,False,False,False,
2548,azetron,lorazepam,False,False,False,
2549,buspar,lorazepam,buspirone,False,False,
2550,clonazepam,lorazepam,clonazepam,False,False,
2551,dalmane,lorazepam,flurazepam,False,False,
2552,diastat,lorazepam,diazepam,False,False,
2553,estazolam,lorazepam,estazolam,False,False,
2554,flurazepam,lorazepam,flurazepam,False,False,
2555,halcion,lorazepam,triazolam,False,False,
2556,klonopin,lorazepam,clonazepam,False,False,
2557,librium,lorazepam,chlordiazepoxide,False,False,
2558,loprazolam,lorazepam,loprazolam,False,True,
2559,loraz,lorazepam,chlorhexadol,False,True,
2560,lorazepam_actavis,lorazepam,False,True,False,
2561,lorazepam_mylan,lorazepam,False,True,True,
2562,lorazepam_sandoz,lorazepam,False,True,False,
2563,lorazepam_teva,lorazepam,False,True,False,
2564,lorazepam_zentiva,lorazepam,False,True,False,
2565,noctamide,lorazepam,False,False,False,
2566,orfidal,lorazepam,False,False,True,
2567,prazepam,lorazepam,prazepam,False,False,
2568,rivotril,lorazepam,clonazepam,False,False,
2569,serepax,lorazepam,oxazepam,False,True,
2570,tranxene,lorazepam,clorazepate,False,False,
2571,valium,lorazepam,diazepam,False,False,
2572,xanax,lorazepam,alprazolam,False,False,
2573,zaponex,lorazepam,False,False,False,
2574,loracepam,lorazepam,False,False,True,
2575,loratapam,lorazepam,False,False,False,
2576,loprazolam,lorazepam,loprazolam,False,True,
2577,loteprazolam,lorazepam,False,False,False,
2578,orazepam,lorazepam,False,False,True,
2579,torazepam,lorazepam,False,False,False,
2580,ansiolin,lorazepam,False,False,False,
2581,sedatif_pc,lorazepam,False,False,False,
2582,tranxene,lorazepam,clorazepate,False,False,
2583,valium,lorazepam,diazepam,False,False,
2584,xanax,lorazepam,alprazolam,False,False,
2585,klonopin,lorazepam,clonazepam,False,False,
2586,restoril,lorazepam,temazepam,False,False,
2587,librium,lorazepam,chlordiazepoxide,False,False,
2588,serax,lorazepam,oxazepam,False,True,
2589,lorazal,lorazepam,False,False,False,
2590,tazepam,lorazepam,False,False,False,
2591,loprazolam,lorazepam,loprazolam,False,True,
2592,lorazam,lorazepam,False,False,True,
2593,ativan,lorazepam,lorazepam,True,True,
2594,orfidal,lorazepam,False,False,True,
2595,tranquilizer,lorazepam,False,False,False,
2596,benzodiazepine,lorazepam,benzodiazepine,False,False,
2597,buspar,lorazepam,buspirone,False,False,
2598,chlorazepate,lorazepam,clorazepate,False,False,
2599,clonazepam,lorazepam,clonazepam,False,False,
2600,clorazepate,lorazepam,clorazepate,False,False,
2601,dalmane,lorazepam,flurazepam,False,False,
2602,diazepam,lorazepam,diazepam,False,False,
2603,diastat,lorazepam,diazepam,False,False,
2604,estazolam,lorazepam,estazolam,False,False,
2605,flurazepam,lorazepam,flurazepam,False,False,
2606,halazepam,lorazepam,halazepam,False,False,
2607,halcion,lorazepam,triazolam,False,False,
2608,klonopin,lorazepam,clonazepam,False,False,
2609,librium,lorazepam,chlordiazepoxide,False,False,
2610,loraz,lorazepam,chlorhexadol,False,True,
2611,lorazepam,lorazepam,lorazepam,True,True,
2612,noctec,lorazepam,chloral_hydrate,False,False,
2613,oxazepam,lorazepam,oxazepam,False,True,
2614,pamirez,lorazepam,False,False,False,
2615,restoril,lorazepam,temazepam,False,False,
2616,serax,lorazepam,oxazepam,False,True,
2617,sonata,lorazepam,zaleplon,False,False,
2618,tranxene,lorazepam,clorazepate,False,False,
2619,valium,lorazepam,diazepam,False,False,
2620,vistril,lorazepam,hydroxyzine,False,False,
2621,xanax,lorazepam,alprazolam,False,False,
2622,zaxopam,lorazepam,False,False,False,
2623,zolpidem,lorazepam,zolpidem,False,False,
2624,lorapam,lorazepam,False,False,True,
2625,lorzepam,lorazepam,lorazepam,True,True,
2626,orfidal,lorazepam,False,False,True,
2627,tranxene,lorazepam,clorazepate,False,False,
2628,xenax,lorazepam,alprazolam,False,False,
2629,loraz,lorazepam,chlorhexadol,False,True,
2630,benzodiazepines,lorazepam,benzodiazepine,False,True,
2631,benzos,lorazepam,False,False,False,
2632,lorazepams,lorazepam,lorazepam,True,True,
2633,xanax,lorazepam,alprazolam,False,False,
2634,lorazepans,lorazepam,False,False,True,
2635,lorazepanes,lorazepam,False,False,False,
2636,lorazesepams,lorazepam,False,False,False,
2637,lorazepanes,lorazepam,False,False,False,
2638,lorazepan,lorazepam,lorazepam,True,True,
2639,lorazapans,lorazepam,False,False,True,
2640,lorazepines,lorazepam,False,False,False,
2641,lorazepams,lorazepam,lorazepam,True,True,
2642,ativan,lorazepam,lorazepam,True,True,
2643,lorazepan,lorazepam,lorazepam,True,True,
2644,lorazolam,lorazepam,False,False,True,
2645,lorasmopam,lorazepam,False,False,False,
2646,alprazolam,lorazepam,alprazolam,False,False,
2647,hypnotic,lorazepam,False,False,False,
2648,tranquilizer,lorazepam,False,False,False,
2649,lorazepaum,lorazepam,False,False,False,
2650,lorajepam,lorazepam,False,False,True,
2651,lorabets,lorazepam,False,False,False,
2652,loracalm,lorazepam,False,False,False,
2653,lorazene,lorazepam,False,False,True,
2654,loracepam,lorazepam,False,False,True,
2655,orapam,lorazepam,False,False,False,
2656,lorazepan,lorazepam,lorazepam,True,True,
2657,lorazepane,lorazepam,False,False,True,
2658,lorazepanes,lorazepam,False,False,False,
2659,lorazepans,lorazepam,False,False,True,
2660,loripam,lorazepam,False,False,True,
2661,loripams,lorazepam,False,False,False,
2662,lorazepoxide,lorazepam,False,False,False,
2663,lorazolam,lorazepam,False,False,True,
2664,orfidal,lorazepam,False,False,True,
2665,tranxene,lorazepam,clorazepate,False,False,
2666,valium,lorazepam,diazepam,False,False,
2667,xanax,lorazepam,alprazolam,False,False,
2668,ativanx,lorazepam,False,False,True,
2669,azorin,lorazepam,False,False,False,
2670,baxol,lorazepam,False,False,False,
2671,calmsur,lorazepam,False,False,False,
2672,cedilan,lorazepam,False,False,False,
2673,clorezep,lorazepam,False,False,False,
2674,crizanl,lorazepam,False,False,False,
2675,dalmane,lorazepam,flurazepam,False,False,
2676,dociton,lorazepam,propranolol,False,False,
2677,elixocam,lorazepam,False,False,False,
2678,eqium,lorazepam,False,False,False,
2679,eslik,lorazepam,False,False,False,
2680,frekven,lorazepam,False,False,False,
2681,gordius,lorazepam,False,False,False,
2682,habunix,lorazepam,False,False,False,
2683,hernandez,lorazepam,False,False,False,
2684,hipnotin,lorazepam,False,False,False,
2685,hypronat,lorazepam,False,False,False,
2686,iprochel,lorazepam,False,False,False,
2687,isis,lorazepam,False,False,False,
2688,ivensolutions,lorazepam,False,False,False,
2689,josan,lorazepam,False,False,False,
2690,klonopin,lorazepam,clonazepam,False,False,
2691,lifelix,lorazepam,False,False,False,
2692,loral,lorazepam,False,False,False,
2693,loraz,lorazepam,chlorhexadol,False,True,
2694,lorazolam,lorazepam,False,False,True,
2695,lorivan,lorazepam,False,False,True,
2696,lorsedal,lorazepam,False,False,True,
2697,lortab,lorazepam,hydrocodone,False,False,
2698,lortran,lorazepam,False,False,False,
2699,lortuss,lorazepam,False,False,False,
2700,medix,lorazepam,False,False,False,
2701,meredin,lorazepam,False,False,False,
2702,merlit,lorazepam,False,False,False,
2703,methergine,lorazepam,methylergometrine,False,False,
2704,midaz,lorazepam,False,False,False,
2705,miesel,lorazepam,False,False,False,
2706,mist_diazepam,lorazepam,False,False,False,
2707,mylan,lorazepam,False,False,False,
2708,neozep,lorazepam,False,False,False,
2709,normison,lorazepam,temazepam,False,False,
2710,orap,lorazepam,pimozide,False,False,
2711,paxum,lorazepam,False,False,False,
2712,placidyl,lorazepam,ethchlorvynol,False,False,
2713,quitax,lorazepam,False,False,False,
2714,rezepam,lorazepam,False,False,False,
2715,rivotril,lorazepam,clonazepam,False,False,
2716,sanorania,lorazepam,False,False,False,
2717,serax,lorazepam,oxazepam,False,True,
2718,soltux,lorazepam,False,False,False,
2719,somnite,lorazepam,False,False,False,
2720,stresnil,lorazepam,False,False,False,
2721,tazepam,lorazepam,False,False,False,
2722,tranq,lorazepam,False,False,False,
2723,tranxene,lorazepam,clorazepate,False,False,
2724,trivora,lorazepam,levonorgestrel,False,False,
2725,valium,lorazepam,diazepam,False,False,
2726,vazepam,lorazepam,False,False,False,
2727,xanax,lorazepam,alprazolam,False,False,
2728,xanor,lorazepam,alprazolam,False,False,
2729,zepax,lorazepam,False,False,False,
2730,lorazeprone,lorazepam,False,False,False,
2731,lorazepamum,lorazepam,False,False,True,
2732,lorazepon,lorazepam,False,False,False,
2733,lorazepamum,lorazepam,False,False,True,
2734,lorazepan,lorazepam,lorazepam,True,True,
2735,lorazepanes,lorazepam,False,False,False,
2736,lorazepa,lorazepam,False,False,True,
2737,lorazepide,lorazepam,False,False,False,
2738,lorazepamum,lorazepam,False,False,True,
2739,orfidal,lorazepam,False,False,True,
2740,trankimazin,lorazepam,False,False,False,
2741,ativan,lorazepam,lorazepam,True,True,
2742,lorazepan,lorazepam,lorazepam,True,True,
2743,lorazepane,lorazepam,False,False,True,
2744,lorazolam,lorazepam,False,False,True,
2745,lorapam,lorazepam,False,False,True,
2746,orapam,lorazepam,False,False,False,
2747,lopam,lorazepam,False,False,False,
2748,lorsapam,lorazepam,False,False,True,
2749,lorapam,lorazepam,False,False,True,
2750,lorazepamum,lorazepam,False,False,True,
2751,lorazepane,lorazepam,False,False,True,
2752,loramet,lorazepam,False,False,False,
2753,lorazolam,lorazepam,False,False,True,
2754,amyltriptaline,lorazepam,False,False,False,
2755,valium,lorazepam,diazepam,False,False,
2756,ativan,lorazepam,lorazepam,True,True,
2757,lorapazam,lorazepam,False,False,True,
2758,lorazepym,lorazepam,False,False,False,
2759,benzodiazepines,lorazepam,benzodiazepine,False,True,
2760,diazepam,lorazepam,diazepam,False,False,
2761,lorazolam,lorazepam,False,False,True,
2762,midazolam,lorazepam,midazolam,False,False,
2763,oxazepam,lorazepam,oxazepam,False,True,
2764,temazepam,lorazepam,temazepam,False,False,
2765,zolpidem,lorazepam,zolpidem,False,False,
2766,lorazepan,lorazepam,lorazepam,True,True,
2767,lorazepams,lorazepam,lorazepam,True,True,
2768,lorazepram,lorazepam,lorazepam,True,True,
2769,lorazepran,lorazepam,False,False,True,
2770,lorazeprams,lorazepam,False,False,False,
2771,lorazepran,lorazepam,False,False,True,
2772,lorazepanes,lorazepam,False,False,False,
2773,lorazepamd,lorazepam,False,False,False,
2774,lorazepame,lorazepam,False,False,True,
2775,lorazepames,lorazepam,False,False,False,
2776,lorazepamder,lorazepam,False,False,False,
2777,lorazepaming,lorazepam,False,False,False,
2778,lorazepamet,lorazepam,False,False,True,
2779,lorazepan,lorazepam,lorazepam,True,True,
2780,lorzapam,lorazepam,lorazepam,True,True,
2781,lorazepims,lorazepam,False,False,False,
2782,lorazepamz,lorazepam,False,False,False,
2783,ativan,lorazepam,lorazepam,True,True,
2784,lorazeipam,lorazepam,False,False,False,
2785,loraxepam,lorazepam,False,False,True,
2786,lorazepin,lorazepam,False,False,True,
2787,lorazepon,lorazepam,False,False,False,
2788,ativaners,lorazepam,False,False,False,
2789,barbituates,lorazepam,False,False,False,
2790,barbituraters,lorazepam,False,False,False,
2791,benzos,lorazepam,False,False,False,
2792,benzodiazepines,lorazepam,benzodiazepine,False,True,
2793,chloralhydrates,lorazepam,False,False,False,
2794,chloralhydrates,lorazepam,False,False,False,
2795,lorazepan,lorazepam,lorazepam,True,True,
2796,lorazapim,lorazepam,False,False,False,
2797,lorazapam,lorazepam,lorazepam,True,True,
2798,lorazopam,lorazepam,lorazepam,True,True,
2799,lor_ine,lorazepam,False,False,False,
2800,loramet,lorazepam,False,False,False,
2801,lorane,lorazepam,False,False,False,
2802,loraza,lorazepam,False,False,True,
2803,trayvazol,lorazepam,False,False,False,
2804,lorsedal,lorazepam,False,False,True,
2805,orfidal,lorazepam,False,False,True,
2806,temesta,lorazepam,lorazepam,True,True,
2807,sedativum,lorazepam,False,False,False,
2808,tranquirit,lorazepam,False,False,False,
2809,tranquilizer,lorazepam,False,False,False,
2810,orfiril,lorazepam,valproic_acid,False,False,
2811,sedatives,lorazepam,False,False,False,
2812,serax,lorazepam,oxazepam,False,True,
2813,tranxene,lorazepam,clorazepate,False,False,
2814,valium,lorazepam,diazepam,False,False,
2815,xanax,lorazepam,alprazolam,False,False,
2816,ativan,lorazepam,lorazepam,True,True,
2817,lorazepan,lorazepam,lorazepam,True,True,
2818,loraspam,lorazepam,False,False,True,
2819,lorapam,lorazepam,False,False,True,
2820,loratzepam,lorazepam,False,False,False,
2821,lorazepame,lorazepam,False,False,True,
2822,lorapazem,lorazepam,False,False,True,
2823,lorazepan,lorazepam,lorazepam,True,True,
2824,lorazeapam,lorazepam,False,False,True,
2825,lorazepame,lorazepam,False,False,True,
2826,lorazepum,lorazepam,False,False,True,
2827,lorazipam,lorazepam,lorazepam,True,True,
2828,lorapazam,lorazepam,False,False,True,
2829,ativan,lorazepam,lorazepam,True,True,
2830,loprazolam,lorazepam,loprazolam,False,True,
2831,lorosam,lorazepam,False,False,False,
2832,loprazepam,lorazepam,False,False,True,
2833,lorazape,lorazepam,False,False,True,
2834,lorazapane,lorazepam,False,False,True,
2835,lorazapamide,lorazepam,False,False,False,
2836,lorazapamid,lorazepam,False,False,False,
2837,lorazepamid,lorazepam,False,False,False,
2838,lorazepan,lorazepam,lorazepam,True,True,
2839,lorazepane,lorazepam,False,False,True,
2840,brallobarbital,lorazepam,False,False,False,
2841,epiprecate,lorazepam,False,False,False,
2842,hepatotoxic,lorazepam,False,False,False,
2843,immunosuppressive,lorazepam,False,False,False,
2844,myorelaxant,lorazepam,False,False,False,
2845,neurodegenerative,lorazepam,False,False,False,
2846,neurotoxic,lorazepam,False,False,False,
2847,lorikesetam,lorazepam,False,False,False,
2848,lorikezepam,lorazepam,False,False,False,
2849,lorazepanylam,lorazepam,False,False,False,
2850,lorakezepam,lorazepam,False,False,False,
2851,loralazepam,lorazepam,False,False,False,
2852,lorapazepam,lorazepam,False,False,False,
2853,loravepam,lorazepam,False,False,False,
2854,lorazapem,lorazepam,lorazepam,True,True,
2855,lorazepan,lorazepam,lorazepam,True,True,
2856,lorazepam,lorazepam,lorazepam,True,True,
2857,lorazepan,lorazepam,lorazepam,True,True,
2858,lorazepas,lorazepam,False,False,False,
2859,lorazepax,lorazepam,False,False,False,
2860,lorazepan,lorazepam,lorazepam,True,True,
2861,lorzepam,lorazepam,lorazepam,True,True,
2862,larazepam,lorazepam,False,False,True,
2863,lorasma,lorazepam,False,False,False,
2864,lorax,lorazepam,False,False,False,
2865,orazan,lorazepam,False,False,False,
2866,lorazeapam,lorazepam,False,False,True,
2867,lorazeprom,lorazepam,False,False,False,
2868,lorazepamum,lorazepam,False,False,True,
2869,ativan,lorazepam,lorazepam,True,True,
2870,benzodiazepine,lorazepam,benzodiazepine,False,False,
2871,central_nervous_system_depressant,lorazepam,False,False,False,
2872,tranquilizer,lorazepam,False,False,False,
2873,loralyl,lorazepam,False,False,False,
2874,dalmane,lorazepam,flurazepam,False,False,
2875,existe,lorazepam,False,False,False,
2876,halazepam,lorazepam,halazepam,False,False,
2877,prazepam,lorazepam,prazepam,False,False,
2878,lorazepeam,lorazepam,False,False,False,
2879,lorapam,lorazepam,False,False,True,
2880,lorapeam,lorazepam,False,False,False,
2881,lorazepan,lorazepam,lorazepam,True,True,
2882,lorazepams,lorazepam,lorazepam,True,True,
2883,lorazepan,lorazepam,lorazepam,True,True,
2884,lorispam,lorazepam,False,False,False,
2885,ativan,lorazepam,lorazepam,True,True,
2886,lorasepam,lorazepam,False,False,True,
2887,lorzepam,lorazepam,lorazepam,True,True,
2888,loracepam,lorazepam,False,False,True,
2889,loraceperol,lorazepam,False,False,False,
2890,lorapam,lorazepam,False,False,True,
2891,lopazepam,lorazepam,False,False,True,
2892,lorezapam,lorazepam,lorazepam,True,True,
2893,orapam,lorazepam,False,False,False,
2894,loram,lorazepam,False,False,False,
2895,orapam,lorazepam,False,False,False,
2896,loraz,lorazepam,chlorhexadol,False,True,
2897,lorabar,lorazepam,False,False,False,
2898,benzodiazepines,lorazepam,benzodiazepine,False,True,
2899,diazepam,lorazepam,diazepam,False,False,
2900,alprazolam,lorazepam,alprazolam,False,False,
2901,clonazepam,lorazepam,clonazepam,False,False,
2902,zolpidem,lorazepam,zolpidem,False,False,
2903,zaleplon,lorazepam,zaleplon,False,False,
2904,eszopiclone,lorazepam,eszopiclone,False,False,
2905,flurazepam,lorazepam,flurazepam,False,False,
2906,lorazepane,lorazepam,False,False,True,
2907,lorazepeam,lorazepam,False,False,False,
2908,lorazepum,lorazepam,False,False,True,
2909,lorazepin,lorazepam,False,False,True,
2910,lorazepine,lorazepam,False,False,True,
2911,ativans,lorazepam,lorazepam,True,True,
2912,benzos,lorazepam,False,False,False,
2913,benzodiazepines,lorazepam,benzodiazepine,False,True,
2914,loraz,lorazepam,chlorhexadol,False,True,
2915,lorazapan,lorazepam,lorazepam,True,True,
2916,lorazapine,lorazepam,False,False,True,
2917,lorazipam,lorazepam,lorazepam,True,True,
2918,latazepam,lorazepam,False,False,False,
2919,leurozepam,lorazepam,False,False,False,
2920,lorazepan,lorazepam,lorazepam,True,True,
2921,loroxepam,lorazepam,False,False,False,
2922,loropam,lorazepam,False,False,True,
2923,loprazolam,lorazepam,loprazolam,False,True,
2924,lorzepam,lorazepam,lorazepam,True,True,
2925,larazepam,lorazepam,False,False,True,
2926,lofepram,lorazepam,False,False,False,
2927,lorameting,lorazepam,False,False,False,
2928,loazepam,lorazepam,False,False,True,
2929,lozepam,lorazepam,False,False,True,
2930,lorazepan,lorazepam,lorazepam,True,True,
2931,lorazepane,lorazepam,False,False,True,
2932,lorazepas,lorazepam,False,False,False,
2933,lorazepate,lorazepam,False,False,False,
2934,lorazepines,lorazepam,False,False,False,
2935,lorazepan,lorazepam,lorazepam,True,True,
2936,lorazepans,lorazepam,False,False,True,
2937,lorazepamum,lorazepam,False,False,True,
2938,lorazepamx,lorazepam,False,False,False,
2939,lorazapine,lorazepam,False,False,True,
2940,lorsulphan,lorazepam,False,False,False,
2941,axio,lorazepam,False,False,False,
2942,benzos,lorazepam,False,False,False,
2943,binex,lorazepam,False,False,False,
2944,clonazepam,lorazepam,clonazepam,False,False,
2945,dalmane,lorazepam,flurazepam,False,False,
2946,delorazepam,lorazepam,delorazepam,False,False,
2947,elmatol,lorazepam,False,False,False,
2948,embrace,lorazepam,False,False,False,
2949,etizest,lorazepam,False,False,False,
2950,finalaz,lorazepam,False,False,False,
2951,hacsol,lorazepam,False,False,False,
2952,hypnodorm,lorazepam,flunitrazepam,False,False,
2953,imol,lorazepam,False,False,False,
2954,ipoylp,lorazepam,False,False,False,
2955,klonopin,lorazepam,clonazepam,False,False,
2956,l_asleep,lorazepam,False,False,False,
2957,lorabenz,lorazepam,False,False,True,
2958,lorax,lorazepam,False,False,False,
2959,loraz,lorazepam,chlorhexadol,False,True,
2960,lorazolam,lorazepam,False,False,True,
2961,loricam,lorazepam,False,False,False,
2962,lorivan,lorazepam,False,False,True,
2963,lormet,lorazepam,False,False,False,
2964,normitab,lorazepam,False,False,False,
2965,orfidal,lorazepam,False,False,True,
2966,prazepam,lorazepam,prazepam,False,False,
2967,restoril,lorazepam,temazepam,False,False,
2968,rohypnol,lorazepam,flunitrazepam,False,False,
2969,sedatol,lorazepam,False,False,False,
2970,serentil,lorazepam,False,False,False,
2971,tranxene,lorazepam,clorazepate,False,False,
2972,triazolam,lorazepam,triazolam,False,False,
2973,xanax,lorazepam,alprazolam,False,False,
2974,zaleplon,lorazepam,zaleplon,False,False,
2975,zolpidem,lorazepam,zolpidem,False,False,
2976,azepam,lorazepam,oxazepam,False,True,
2977,lorises,lorazepam,False,False,False,
2978,orfidal,lorazepam,False,False,True,
2979,alzapam,lorazepam,False,False,False,
2980,anakeine,lorazepam,False,False,False,
2981,slacken,lorazepam,False,False,False,
2982,orissepam,lorazepam,False,False,False,
2983,lorazepame,lorazepam,False,False,True,
2984,lorazapine,lorazepam,False,False,True,
2985,loripam,lorazepam,False,False,True,
2986,lorzapam,lorazepam,lorazepam,True,True,
2987,valium,lorazepam,diazepam,False,False,
2988,xanax,lorazepam,alprazolam,False,False,
2989,orazepam,lorazepam,False,False,True,
2990,zepam,lorazepam,False,False,False,
2991,lorazopam,lorazepam,lorazepam,True,True,
2992,lorapezam,lorazepam,False,False,True,
2993,lorpazepam,lorazepam,False,False,False,
2994,lorazeepam,lorazepam,False,False,True,
2995,loraazepam,lorazepam,False,False,True,
2996,loorazepam,lorazepam,False,False,True,
2997,loraazepam,lorazepam,False,False,True,
2998,loracepam,lorazepam,False,False,True,
2999,loprazolam,lorazepam,loprazolam,False,True,
3000,loprazepam,lorazepam,False,False,True,
3001,lorabazepam,lorazepam,False,False,False,
3002,loralazepam,lorazepam,False,False,False,
3003,lorametazepam,lorazepam,False,False,True,
3004,lorazolam,lorazepam,False,False,True,
3005,lorabid,lorazepam,False,False,True,
3006,lorenix,lorazepam,False,False,False,
3007,lorsed,lorazepam,False,False,False,
3008,lorapam,lorazepam,False,False,True,
3009,lorpam,lorazepam,False,False,True,
3010,lorzam,lorazepam,False,False,True,
3011,lazepam,lorazepam,False,False,True,
3012,lopam,lorazepam,False,False,False,
3013,counselors,lorazepam,False,False,False,
3014,orapam,lorazepam,False,False,False,
3015,alprazolam,lorazepam,alprazolam,False,False,
3016,azepam,lorazepam,oxazepam,False,True,
3017,clobazam,lorazepam,clobazam,False,False,
3018,dipazolam,lorazepam,False,False,False,
3019,flumazenil,lorazepam,flumazenil,False,False,
3020,flunitrazepam,lorazepam,flunitrazepam,False,False,
3021,halazepam,lorazepam,halazepam,False,False,
3022,prazepam,lorazepam,prazepam,False,False,
3023,lorazepam_tablets,lorazepam,False,True,True,
3024,lorazepam_pills,lorazepam,False,True,True,
3025,lorazepam,lorazepam,lorazepam,True,True,
3026,lorsapam,lorazepam,False,False,True,
3027,lurasemid,lorazepam,False,False,False,
3028,lurasamide,lorazepam,False,False,False,
3029,lurasemids,lorazepam,False,False,False,
3030,lurasamides,lorazepam,False,False,False,
3031,lorazeprone,lorazepam,False,False,False,
3032,lorazepams,lorazepam,lorazepam,True,True,
3033,larazepam,lorazepam,False,False,True,
3034,lorazapam,lorazepam,lorazepam,True,True,
3035,lorazepam,lorazepam,lorazepam,True,True,
3036,loratom,lorazepam,False,False,False,
3037,lorrarpam,lorazepam,False,False,False,
3038,larazepam,lorazepam,False,False,True,
3039,lalazepam,lorazepam,False,False,False,
3040,lawazepam,lorazepam,False,False,True,
3041,lazarapam,lorazepam,False,False,True,
3042,lorapam,lorazepam,False,False,True,
3043,lorazapem,lorazepam,lorazepam,True,True,
3044,loramzepam,lorazepam,False,False,True,
3045,loraeperam,lorazepam,False,False,False,
3046,loraplam,lorazepam,False,False,False,
3047,loraspam,lorazepam,False,False,True,
3048,loratolam,lorazepam,False,False,False,
3049,estazolam,lorazepam,estazolam,False,False,
3050,flurazepam,lorazepam,flurazepam,False,False,
3051,quazepam,lorazepam,quazepam,False,False,
3052,oxazepam,lorazepam,oxazepam,False,True,
3053,temazepam,lorazepam,temazepam,False,False,
3054,triazolam,lorazepam,triazolam,False,False,
